letter_id,offer_or_rejection,job,start_date,next_steps,rejection_date,denial_reason
2059,Rejection,Professor,2020-04-24 06:54:09,Awaiting Response,2003-03-22 04:06:48,Incomplete Application
2060,Rejection,Associate Professor,2004-01-09 02:49:37,Awaiting Response,2003-09-23 21:14:37,Not Qualified
2061,Offer,Professor,2011-02-04 16:42:08,Awaiting Response,2009-04-06 20:32:34,Incomplete Application
2062,Offer,Assistant Professor,2021-07-19 01:48:12,Awaiting Response,2001-04-21 16:00:15,Not Qualified
2063,Rejection,Assistant Professor,2011-01-16 12:36:03,Awaiting Response,2015-07-05 17:50:56,Incomplete Application
2064,Offer,Assistant Professor,2006-09-28 19:02:06,Awaiting Response,2015-05-26 06:21:39,Position Filled
2065,Rejection,Professor,2019-06-24 13:39:00,Awaiting Response,2015-08-09 11:16:10,Incomplete Application
2066,Rejection,Associate Professor,2003-09-10 14:06:28,Awaiting Response,2001-02-20 14:10:08,Incomplete Application
2067,Rejection,Associate Professor,2022-06-06 17:17:07,Awaiting Response,2001-01-05 21:03:58,Not Qualified
2068,Rejection,Professor,2000-07-04 14:57:22,Awaiting Response,2020-08-04 21:36:16,Position Filled
2069,Rejection,Associate Professor,2021-11-09 15:03:35,Awaiting Response,2012-04-23 12:04:12,Position Filled
2070,Offer,Professor,2015-04-18 11:26:23,Awaiting Response,2010-02-21 04:21:02,Not Qualified
2071,Rejection,Professor,2017-08-23 23:52:55,Awaiting Response,2009-01-08 18:45:12,Not Qualified
2072,Rejection,Associate Professor,2010-04-01 13:21:13,Awaiting Response,2009-03-21 09:18:17,Position Filled
2073,Rejection,Professor,2013-09-06 13:30:47,Awaiting Response,2006-01-07 11:09:36,Incomplete Application
2074,Rejection,Assistant Professor,2022-02-22 06:28:15,Awaiting Response,2008-06-27 16:07:17,Incomplete Application
2075,Rejection,Professor,2006-01-18 21:05:30,Awaiting Response,2019-06-03 20:20:04,Position Filled
2076,Rejection,Professor,2016-01-19 15:40:10,Awaiting Response,2000-12-15 13:24:01,Position Filled
2077,Rejection,Professor,2007-01-13 08:04:34,Awaiting Response,2002-03-26 07:27:37,Not Qualified
2078,Offer,Associate Professor,2000-06-14 20:41:07,Awaiting Response,2000-12-04 22:32:13,Position Filled
2079,Offer,Associate Professor,2023-01-24 20:22:39,Awaiting Response,2010-08-05 10:32:08,Incomplete Application
2080,Offer,Assistant Professor,2004-08-18 02:14:46,Awaiting Response,2010-12-18 07:19:03,Incomplete Application
2081,Offer,Professor,2011-09-05 04:25:59,Awaiting Response,2003-11-13 18:42:25,Position Filled
2082,Offer,Assistant Professor,2016-09-01 08:40:26,Awaiting Response,2016-05-02 09:51:24,Not Qualified
2083,Rejection,Assistant Professor,2003-08-10 07:41:08,Awaiting Response,2014-06-08 07:47:57,Not Qualified
2084,Rejection,Assistant Professor,2011-06-06 00:34:23,Awaiting Response,2017-06-06 15:30:53,Position Filled
2085,Offer,Assistant Professor,2009-06-11 17:17:21,Awaiting Response,2016-02-01 01:07:07,Incomplete Application
2086,Offer,Assistant Professor,2017-10-08 03:54:03,Awaiting Response,2009-04-14 11:48:21,Not Qualified
2087,Offer,Associate Professor,2020-01-24 00:40:35,Awaiting Response,2010-05-09 01:22:21,Incomplete Application
2088,Rejection,Professor,2014-05-17 03:58:51,Awaiting Response,2023-02-10 00:04:20,Position Filled
2089,Offer,Associate Professor,2022-02-01 22:13:23,Awaiting Response,2007-04-05 00:38:03,Not Qualified
2090,Offer,Assistant Professor,2022-05-09 22:03:27,Awaiting Response,2019-06-28 21:12:12,Incomplete Application
2091,Offer,Professor,2015-06-06 11:25:38,Awaiting Response,2000-04-08 04:37:31,Incomplete Application
2092,Offer,Professor,2009-02-14 20:37:42,Awaiting Response,2018-06-10 11:57:24,Incomplete Application
2093,Offer,Professor,2000-09-10 03:02:40,Awaiting Response,2009-07-21 01:46:14,Position Filled
2094,Offer,Associate Professor,2008-10-22 20:38:34,Awaiting Response,2006-04-27 22:30:09,Not Qualified
2095,Rejection,Assistant Professor,2022-05-20 09:44:17,Awaiting Response,2004-03-07 20:18:54,Not Qualified
2096,Offer,Professor,2013-07-19 02:18:17,Awaiting Response,2015-04-01 17:39:43,Position Filled
2097,Rejection,Associate Professor,2021-09-22 05:48:39,Awaiting Response,2009-01-19 21:23:56,Position Filled
2098,Rejection,Associate Professor,2005-05-07 03:14:34,Awaiting Response,2016-03-21 10:59:36,Not Qualified
2099,Rejection,Professor,2015-03-12 23:11:10,Awaiting Response,2023-03-08 17:01:39,Incomplete Application
2100,Rejection,Associate Professor,2009-07-07 11:16:50,Awaiting Response,2005-12-09 16:59:03,Position Filled
2101,Offer,Assistant Professor,2002-04-01 00:26:53,Awaiting Response,2019-01-12 02:57:49,Position Filled
2102,Offer,Assistant Professor,2023-05-13 13:18:21,Awaiting Response,2006-07-23 07:46:09,Position Filled
2103,Offer,Associate Professor,2014-04-17 15:41:19,Awaiting Response,2007-11-03 21:31:29,Incomplete Application
2104,Rejection,Professor,2004-11-06 23:08:27,Awaiting Response,2001-10-02 12:59:05,Position Filled
2105,Rejection,Professor,2011-05-16 20:04:37,Awaiting Response,2013-07-14 00:11:17,Incomplete Application
2106,Rejection,Professor,2004-02-02 13:04:59,Awaiting Response,2005-03-21 03:56:46,Incomplete Application
2107,Offer,Associate Professor,2021-04-16 05:10:33,Awaiting Response,2014-02-14 11:13:02,Position Filled
2108,Rejection,Associate Professor,2005-04-01 03:02:44,Awaiting Response,2022-11-22 04:48:25,Position Filled
2109,Offer,Professor,2019-03-11 23:18:44,Awaiting Response,2010-09-24 20:18:26,Not Qualified
2110,Offer,Associate Professor,2020-02-25 21:09:08,Awaiting Response,2018-12-28 21:21:18,Position Filled
2111,Rejection,Assistant Professor,2004-06-14 18:08:51,Awaiting Response,2019-02-28 12:11:31,Not Qualified
2112,Rejection,Associate Professor,2002-02-26 23:29:53,Awaiting Response,2010-09-13 22:58:25,Position Filled
2113,Offer,Assistant Professor,2018-05-19 01:35:36,Awaiting Response,2001-01-28 02:44:29,Not Qualified
2114,Offer,Professor,2011-08-01 17:54:26,Awaiting Response,2012-01-22 23:30:18,Not Qualified
2115,Rejection,Associate Professor,2012-11-25 13:05:19,Awaiting Response,2009-03-06 03:01:57,Position Filled
2116,Offer,Associate Professor,2023-12-04 03:45:09,Awaiting Response,2002-12-14 11:46:43,Incomplete Application
2117,Rejection,Assistant Professor,2016-12-25 21:39:34,Awaiting Response,2002-08-08 17:50:39,Incomplete Application
2118,Rejection,Associate Professor,2012-03-21 12:31:15,Awaiting Response,2014-04-23 13:17:04,Position Filled
2119,Offer,Assistant Professor,2019-02-16 23:11:10,Awaiting Response,2006-10-25 08:56:56,Not Qualified
2120,Offer,Professor,2020-10-03 12:48:41,Awaiting Response,2015-03-24 04:38:01,Incomplete Application
2121,Offer,Assistant Professor,2011-02-16 22:17:29,Awaiting Response,2016-06-07 01:57:01,Incomplete Application
2122,Rejection,Assistant Professor,2007-07-01 09:12:46,Awaiting Response,2002-05-21 20:43:15,Incomplete Application
2123,Rejection,Assistant Professor,2005-06-26 13:46:12,Awaiting Response,2019-09-28 17:53:31,Not Qualified
2124,Rejection,Professor,2008-02-07 04:07:52,Awaiting Response,2004-03-16 13:18:28,Position Filled
2125,Offer,Assistant Professor,2015-04-01 17:41:44,Awaiting Response,2014-07-19 14:47:39,Incomplete Application
2126,Rejection,Professor,2006-03-22 12:18:14,Awaiting Response,2002-09-18 07:19:40,Incomplete Application
2127,Rejection,Professor,2014-07-13 07:21:54,Awaiting Response,2012-01-16 05:55:32,Not Qualified
2128,Offer,Professor,2017-09-22 01:51:43,Awaiting Response,2009-12-20 08:24:36,Incomplete Application
2129,Rejection,Associate Professor,2020-01-03 15:23:17,Awaiting Response,2009-03-20 14:26:28,Incomplete Application
2130,Rejection,Associate Professor,2006-03-16 23:58:15,Awaiting Response,2017-03-13 04:52:12,Not Qualified
2131,Offer,Professor,2013-01-11 21:11:57,Awaiting Response,2006-03-10 06:16:18,Not Qualified
2132,Rejection,Professor,2012-06-02 23:52:07,Awaiting Response,2013-05-28 04:05:38,Not Qualified
2133,Rejection,Associate Professor,2020-05-26 20:33:15,Awaiting Response,2002-02-22 16:30:14,Incomplete Application
2134,Rejection,Professor,2018-12-16 00:17:29,Awaiting Response,2008-01-20 04:44:05,Incomplete Application
2135,Offer,Assistant Professor,2007-02-22 06:49:08,Awaiting Response,2007-06-06 21:25:48,Incomplete Application
2136,Offer,Assistant Professor,2013-07-04 16:55:51,Awaiting Response,2009-11-27 15:57:14,Not Qualified
2137,Offer,Associate Professor,2022-08-22 08:01:02,Awaiting Response,2004-10-05 01:34:39,Incomplete Application
2138,Offer,Assistant Professor,2022-10-27 11:59:38,Awaiting Response,2008-05-04 04:03:31,Incomplete Application
2139,Offer,Associate Professor,2008-04-04 07:54:45,Awaiting Response,2011-01-22 14:31:20,Position Filled
2140,Rejection,Associate Professor,2006-08-24 21:00:22,Awaiting Response,2015-12-23 07:11:25,Incomplete Application
2141,Offer,Assistant Professor,2011-08-04 23:33:22,Awaiting Response,2012-10-02 10:50:57,Incomplete Application
2142,Offer,Assistant Professor,2003-07-14 13:27:55,Awaiting Response,2002-07-15 18:06:18,Incomplete Application
2143,Rejection,Assistant Professor,2009-07-18 18:54:23,Awaiting Response,2007-07-10 18:32:28,Position Filled
2144,Rejection,Professor,2007-11-02 22:15:26,Awaiting Response,2003-11-10 11:30:24,Not Qualified
2145,Offer,Professor,2017-03-21 01:42:11,Awaiting Response,2000-11-17 22:05:08,Incomplete Application
2146,Rejection,Associate Professor,2000-11-28 17:16:47,Awaiting Response,2013-09-05 06:09:32,Position Filled
2147,Rejection,Assistant Professor,2023-09-02 01:10:04,Awaiting Response,2023-12-19 23:27:40,Not Qualified
2148,Offer,Assistant Professor,2005-11-16 04:18:47,Awaiting Response,2014-07-15 16:45:02,Not Qualified
2149,Rejection,Associate Professor,2008-11-12 08:14:57,Awaiting Response,2023-02-17 05:47:23,Not Qualified
2150,Offer,Professor,2017-08-18 23:30:54,Awaiting Response,2001-08-06 04:53:03,Not Qualified
2151,Rejection,Professor,2006-06-26 02:04:57,Awaiting Response,2013-04-26 01:37:48,Incomplete Application
2152,Rejection,Assistant Professor,2002-07-20 13:02:01,Awaiting Response,2010-08-03 13:31:04,Incomplete Application
2153,Offer,Associate Professor,2002-09-23 07:56:04,Awaiting Response,2014-04-04 22:29:16,Position Filled
2154,Rejection,Associate Professor,2016-10-01 22:44:30,Awaiting Response,2001-01-03 06:23:36,Position Filled
2155,Offer,Associate Professor,2022-07-18 10:15:07,Awaiting Response,2014-10-27 05:56:37,Incomplete Application
2156,Offer,Assistant Professor,2017-01-03 20:47:44,Awaiting Response,2000-12-20 07:45:01,Not Qualified
2157,Offer,Associate Professor,2012-07-11 22:13:28,Awaiting Response,2005-09-01 21:23:59,Incomplete Application
2158,Rejection,Professor,2021-11-01 02:42:11,Awaiting Response,2014-05-13 01:17:53,Position Filled
2159,Rejection,Professor,2021-10-21 18:30:09,Awaiting Response,2011-08-24 09:08:40,Not Qualified
2160,Rejection,Associate Professor,2006-05-06 02:44:19,Awaiting Response,2007-06-01 04:53:22,Incomplete Application
2161,Offer,Assistant Professor,2002-10-04 05:36:09,Awaiting Response,2004-05-15 04:38:13,Incomplete Application
2162,Offer,Professor,2007-03-09 11:54:26,Awaiting Response,2021-01-03 04:43:36,Position Filled
2163,Offer,Associate Professor,2009-05-06 12:28:04,Awaiting Response,2003-03-14 01:39:40,Position Filled
2164,Offer,Assistant Professor,2021-05-01 10:52:44,Awaiting Response,2001-01-07 14:42:04,Position Filled
2165,Offer,Associate Professor,2004-12-24 19:50:43,Awaiting Response,2014-08-10 21:03:47,Incomplete Application
2166,Offer,Associate Professor,2015-05-09 21:14:15,Awaiting Response,2004-05-24 23:26:50,Incomplete Application
2167,Rejection,Associate Professor,2013-08-03 21:46:58,Awaiting Response,2018-03-03 20:45:48,Position Filled
2168,Offer,Professor,2014-10-24 12:16:35,Awaiting Response,2003-01-22 15:53:06,Position Filled
2169,Offer,Associate Professor,2016-04-07 08:34:48,Awaiting Response,2018-07-23 18:34:39,Position Filled
2170,Offer,Professor,2011-04-24 03:34:10,Awaiting Response,2023-05-13 04:51:49,Incomplete Application
2171,Offer,Assistant Professor,2016-04-22 21:29:01,Awaiting Response,2003-09-21 22:20:10,Not Qualified
2172,Rejection,Assistant Professor,2001-07-02 01:21:11,Awaiting Response,2011-08-25 19:10:10,Position Filled
2173,Offer,Associate Professor,2005-05-23 04:12:50,Awaiting Response,2011-04-03 17:20:58,Position Filled
2174,Offer,Associate Professor,2008-02-17 07:24:30,Awaiting Response,2020-04-06 01:14:57,Not Qualified
2175,Rejection,Professor,2002-01-04 00:46:46,Awaiting Response,2006-05-11 14:38:36,Position Filled
2176,Rejection,Associate Professor,2002-11-22 17:34:41,Awaiting Response,2021-05-23 20:57:06,Position Filled
2177,Rejection,Associate Professor,2007-08-04 20:07:09,Awaiting Response,2000-09-15 09:38:08,Incomplete Application
2178,Rejection,Assistant Professor,2004-04-08 20:43:17,Awaiting Response,2010-09-14 14:27:19,Not Qualified
2179,Rejection,Professor,2020-08-19 12:35:00,Awaiting Response,2008-12-23 22:18:09,Position Filled
2180,Rejection,Associate Professor,2017-10-09 09:55:59,Awaiting Response,2023-02-12 17:04:25,Position Filled
2181,Offer,Professor,2023-07-11 10:33:03,Awaiting Response,2012-03-28 23:37:44,Position Filled
2182,Rejection,Assistant Professor,2004-06-27 04:56:10,Awaiting Response,2019-06-18 23:53:31,Incomplete Application
2183,Rejection,Associate Professor,2002-06-20 22:11:05,Awaiting Response,2005-09-04 01:44:12,Position Filled
2184,Rejection,Professor,2022-11-26 01:43:12,Awaiting Response,2011-03-17 23:56:27,Incomplete Application
2185,Rejection,Assistant Professor,2016-05-12 19:10:50,Awaiting Response,2019-10-16 06:11:13,Not Qualified
2186,Offer,Assistant Professor,2015-10-19 01:42:33,Awaiting Response,2023-04-05 09:21:00,Position Filled
2187,Rejection,Professor,2007-07-27 21:39:54,Awaiting Response,2014-06-12 02:22:43,Incomplete Application
2188,Rejection,Assistant Professor,2009-03-04 02:14:40,Awaiting Response,2000-07-24 14:41:59,Incomplete Application
2189,Rejection,Assistant Professor,2016-03-18 09:24:18,Awaiting Response,2018-02-04 01:45:32,Position Filled
2190,Offer,Associate Professor,2018-01-01 12:42:38,Awaiting Response,2018-08-05 10:12:18,Not Qualified
2191,Rejection,Professor,2022-12-26 14:48:27,Awaiting Response,2016-01-27 20:24:24,Incomplete Application
2192,Offer,Associate Professor,2002-12-17 18:10:13,Awaiting Response,2007-05-12 14:35:45,Not Qualified
2193,Rejection,Assistant Professor,2001-12-15 14:01:29,Awaiting Response,2014-12-01 09:30:26,Position Filled
2194,Rejection,Professor,2018-03-16 14:45:22,Awaiting Response,2006-02-02 15:41:39,Position Filled
2195,Offer,Assistant Professor,2007-07-09 00:09:02,Awaiting Response,2021-08-19 21:54:10,Position Filled
2196,Rejection,Assistant Professor,2009-06-27 20:54:01,Awaiting Response,2004-06-09 23:52:21,Not Qualified
2197,Offer,Assistant Professor,2005-03-07 06:50:28,Awaiting Response,2012-11-25 15:03:37,Incomplete Application
2198,Rejection,Assistant Professor,2000-06-07 15:05:47,Awaiting Response,2011-11-23 04:51:35,Incomplete Application
2199,Rejection,Associate Professor,2006-05-23 23:42:16,Awaiting Response,2004-08-05 23:50:27,Incomplete Application
2200,Rejection,Assistant Professor,2012-11-10 16:30:43,Awaiting Response,2014-05-06 20:23:49,Position Filled
2201,Offer,Associate Professor,2013-09-21 05:24:25,Awaiting Response,2004-04-22 04:12:09,Position Filled
2202,Rejection,Assistant Professor,2014-04-26 22:56:45,Awaiting Response,2001-10-11 19:59:22,Not Qualified
2203,Offer,Assistant Professor,2023-01-14 18:46:42,Awaiting Response,2010-10-15 10:24:29,Not Qualified
2204,Offer,Associate Professor,2008-09-18 09:05:08,Awaiting Response,2006-01-22 20:49:59,Not Qualified
2205,Rejection,Associate Professor,2017-09-17 00:56:19,Awaiting Response,2006-07-26 04:23:29,Not Qualified
2206,Rejection,Assistant Professor,2018-04-14 13:12:00,Awaiting Response,2005-06-20 21:11:09,Incomplete Application
2207,Offer,Associate Professor,2022-04-09 07:19:09,Awaiting Response,2013-11-25 14:31:17,Not Qualified
2208,Offer,Associate Professor,2012-11-21 16:28:05,Awaiting Response,2005-03-07 06:53:50,Not Qualified
2209,Offer,Assistant Professor,2006-09-25 21:55:19,Awaiting Response,2008-07-14 20:22:42,Not Qualified
2210,Rejection,Associate Professor,2010-11-05 23:29:14,Awaiting Response,2003-11-13 13:01:59,Incomplete Application
2211,Rejection,Professor,2005-08-25 00:30:32,Awaiting Response,2010-09-09 16:59:08,Incomplete Application
2212,Rejection,Assistant Professor,2014-01-10 21:46:28,Awaiting Response,2019-09-03 12:52:38,Not Qualified
2213,Rejection,Assistant Professor,2004-05-02 10:55:09,Awaiting Response,2013-08-24 23:24:45,Incomplete Application
2214,Rejection,Assistant Professor,2015-02-18 04:24:01,Awaiting Response,2013-03-17 10:45:09,Incomplete Application
2215,Offer,Assistant Professor,2018-07-10 09:48:09,Awaiting Response,2018-10-15 08:05:56,Not Qualified
2216,Rejection,Associate Professor,2018-04-04 12:10:14,Awaiting Response,2011-04-20 03:14:34,Incomplete Application
2217,Rejection,Professor,2022-04-21 19:02:53,Awaiting Response,2007-09-09 09:41:49,Incomplete Application
2218,Offer,Professor,2019-06-03 21:12:32,Awaiting Response,2006-11-26 07:48:24,Position Filled
2219,Offer,Professor,2003-01-10 17:52:39,Awaiting Response,2009-04-21 07:18:30,Incomplete Application
2220,Offer,Associate Professor,2019-02-23 15:14:14,Awaiting Response,2018-09-25 08:43:45,Incomplete Application
2221,Rejection,Associate Professor,2005-07-02 02:13:50,Awaiting Response,2011-03-08 07:04:07,Incomplete Application
2222,Rejection,Professor,2006-06-04 06:35:26,Awaiting Response,2003-01-22 05:26:47,Not Qualified
2223,Rejection,Assistant Professor,2006-08-13 05:58:45,Awaiting Response,2012-02-23 10:01:30,Position Filled
2224,Rejection,Assistant Professor,2020-04-10 18:50:57,Awaiting Response,2022-07-17 01:58:46,Not Qualified
2225,Offer,Assistant Professor,2009-07-09 12:26:12,Awaiting Response,2012-03-21 07:24:50,Position Filled
2226,Offer,Assistant Professor,2019-11-25 02:54:35,Awaiting Response,2010-10-27 18:09:19,Incomplete Application
2227,Rejection,Assistant Professor,2003-02-13 22:55:25,Awaiting Response,2014-09-04 17:46:19,Position Filled
2228,Offer,Associate Professor,2010-02-06 04:06:05,Awaiting Response,2014-06-28 09:41:28,Incomplete Application
2229,Offer,Assistant Professor,2016-06-24 15:58:27,Awaiting Response,2000-07-16 18:57:39,Position Filled
2230,Offer,Assistant Professor,2019-02-22 08:53:22,Awaiting Response,2006-05-21 03:37:27,Position Filled
