name,abbreviation,max_faculty_capacity,current_number_of_faculty,academic_division
Mathematics,CS,44,10,Engineering
Physics,CS,76,20,Science
Mathematics,PHYS,46,20,Arts
Physics,PHYS,32,8,Science
Physics,PHYS,79,14,Engineering
Physics,MATH,58,7,Science
Physics,PHYS,69,19,Engineering
Physics,PHYS,92,9,Engineering
Computer Science,CS,35,11,Science
Computer Science,MATH,88,5,Arts
Computer Science,MATH,78,18,Engineering
Physics,MATH,36,15,Arts
Physics,PHYS,99,7,Engineering
Computer Science,PHYS,68,9,Engineering
Mathematics,CS,47,18,Engineering
Computer Science,CS,94,17,Engineering
Physics,CS,90,16,Arts
Computer Science,CS,74,12,Science
Mathematics,MATH,64,9,Engineering
Computer Science,PHYS,47,16,Engineering
Computer Science,CS,29,8,Arts
Computer Science,PHYS,81,10,Arts
Physics,PHYS,77,15,Engineering
Computer Science,MATH,81,7,Arts
Physics,MATH,81,14,Engineering
Mathematics,CS,52,11,Science
Physics,PHYS,63,6,Science
Mathematics,CS,87,12,Arts
Mathematics,CS,64,7,Science
Mathematics,PHYS,75,17,Arts
Physics,CS,26,11,Engineering
Mathematics,PHYS,47,10,Science
Physics,CS,48,6,Engineering
Computer Science,MATH,38,14,Engineering
Physics,PHYS,74,5,Science
Physics,CS,37,7,Science
Computer Science,CS,67,18,Science
Physics,PHYS,58,19,Science
Mathematics,CS,54,19,Arts
Mathematics,MATH,58,5,Engineering
Physics,PHYS,48,20,Science
Physics,PHYS,87,14,Arts
Physics,PHYS,91,6,Science
Computer Science,MATH,26,19,Arts
Physics,CS,52,8,Engineering
Mathematics,CS,28,11,Science
Physics,MATH,22,9,Arts
Computer Science,MATH,49,9,Science
Computer Science,CS,45,14,Science
Computer Science,CS,41,14,Science
Mathematics,PHYS,55,6,Science
Computer Science,CS,97,5,Science
Computer Science,PHYS,46,6,Science
Physics,MATH,27,19,Arts
Physics,CS,74,10,Engineering
Computer Science,CS,78,8,Science
Computer Science,MATH,88,9,Science
Mathematics,MATH,28,16,Engineering
Mathematics,MATH,87,16,Science
Physics,MATH,69,17,Engineering
Mathematics,CS,28,16,Science
Physics,CS,76,18,Science
Physics,CS,27,16,Engineering
Mathematics,MATH,85,15,Arts
Mathematics,CS,37,15,Engineering
Physics,PHYS,81,14,Arts
Physics,MATH,33,18,Engineering
Computer Science,MATH,32,15,Engineering
Mathematics,CS,46,9,Arts
Mathematics,CS,84,10,Arts
Computer Science,PHYS,49,8,Science
Physics,MATH,53,6,Arts
Mathematics,CS,57,9,Arts
Computer Science,MATH,46,10,Engineering
Mathematics,CS,23,14,Engineering
Computer Science,MATH,41,13,Science
Mathematics,MATH,55,5,Engineering
Mathematics,CS,70,20,Engineering
Computer Science,PHYS,53,13,Engineering
Mathematics,PHYS,89,17,Science
Physics,CS,73,14,Science
Mathematics,CS,75,16,Arts
Mathematics,MATH,76,5,Arts
Physics,MATH,89,18,Arts
Mathematics,PHYS,36,14,Arts
Computer Science,CS,99,13,Science
Physics,MATH,79,16,Arts
Physics,CS,43,19,Engineering
Mathematics,PHYS,41,12,Arts
Physics,CS,83,19,Engineering
Computer Science,CS,82,7,Engineering
Mathematics,CS,54,12,Arts
Computer Science,CS,69,9,Engineering
Computer Science,CS,85,19,Engineering
Physics,CS,66,10,Arts
Mathematics,PHYS,48,9,Science
Mathematics,MATH,99,12,Arts
Physics,PHYS,39,11,Engineering
Mathematics,PHYS,80,15,Science
Physics,PHYS,93,13,Arts
Mathematics,MATH,76,8,Engineering
Computer Science,MATH,21,9,Science
Physics,MATH,100,13,Science
Mathematics,PHYS,69,6,Arts
Computer Science,CS,26,5,Arts
Computer Science,PHYS,23,13,Science
Physics,CS,77,18,Engineering
Physics,CS,21,13,Science
Mathematics,PHYS,26,9,Arts
Computer Science,MATH,22,12,Engineering
Computer Science,PHYS,76,10,Engineering
Mathematics,CS,76,9,Engineering
Physics,MATH,80,5,Arts
Computer Science,PHYS,24,18,Science
Physics,MATH,28,12,Science
Mathematics,MATH,84,12,Arts
Computer Science,PHYS,30,19,Arts
Mathematics,CS,29,6,Arts
Mathematics,PHYS,47,7,Engineering
Mathematics,PHYS,27,15,Engineering
Physics,MATH,57,20,Arts
Mathematics,MATH,95,10,Engineering
Mathematics,CS,50,6,Arts
Computer Science,PHYS,48,13,Science
Physics,CS,80,19,Arts
Computer Science,PHYS,95,15,Engineering
Computer Science,CS,61,7,Arts
Computer Science,CS,92,6,Arts
Computer Science,PHYS,45,15,Science
Mathematics,PHYS,57,17,Science
Physics,MATH,90,15,Engineering
Computer Science,CS,23,6,Arts
Computer Science,PHYS,43,9,Arts
Physics,PHYS,92,6,Engineering
Mathematics,PHYS,45,20,Arts
Mathematics,MATH,61,5,Science
Mathematics,MATH,55,8,Science
Physics,PHYS,89,12,Arts
Computer Science,CS,74,18,Engineering
Mathematics,MATH,99,18,Arts
Physics,MATH,32,7,Engineering
Computer Science,MATH,24,20,Science
Computer Science,PHYS,95,10,Engineering
Mathematics,MATH,84,7,Science
Computer Science,PHYS,32,10,Engineering
Computer Science,MATH,49,18,Engineering
Computer Science,PHYS,92,19,Engineering
Computer Science,PHYS,78,13,Science
Computer Science,CS,70,12,Science
Computer Science,PHYS,23,6,Engineering
Physics,CS,91,14,Science
Computer Science,MATH,53,9,Science
Mathematics,CS,74,8,Arts
Physics,MATH,91,20,Arts
Physics,PHYS,20,10,Arts
Computer Science,PHYS,64,16,Engineering
Computer Science,CS,75,10,Arts
Computer Science,MATH,99,17,Arts
Computer Science,PHYS,54,14,Engineering
Physics,CS,79,17,Arts
Mathematics,PHYS,35,19,Engineering
Computer Science,CS,57,7,Science
Computer Science,PHYS,49,16,Engineering
Mathematics,CS,40,15,Science
Computer Science,MATH,92,13,Science
Mathematics,MATH,28,7,Arts
Physics,MATH,63,5,Arts
Physics,PHYS,29,12,Arts
Computer Science,MATH,67,5,Science
Computer Science,MATH,41,9,Science
Mathematics,MATH,85,10,Engineering
Physics,CS,41,19,Engineering
Computer Science,CS,55,8,Arts
Mathematics,CS,58,15,Arts
Mathematics,CS,36,18,Arts
Physics,MATH,61,11,Arts
Physics,PHYS,28,20,Engineering
Physics,PHYS,77,12,Arts
Physics,PHYS,27,7,Engineering
Physics,MATH,42,13,Arts
Physics,PHYS,20,19,Arts
Physics,CS,47,6,Science
Computer Science,CS,91,20,Engineering
Computer Science,CS,84,11,Engineering
Physics,PHYS,26,8,Science
Mathematics,MATH,52,5,Science
Computer Science,MATH,76,7,Arts
Computer Science,CS,97,18,Engineering
Mathematics,MATH,82,17,Engineering
Mathematics,PHYS,87,20,Science
Mathematics,CS,30,10,Arts
Physics,CS,73,7,Engineering
Physics,CS,45,7,Engineering
Computer Science,CS,50,14,Science
Mathematics,CS,27,8,Science
Mathematics,MATH,28,18,Engineering
Computer Science,MATH,69,5,Engineering
Physics,PHYS,72,6,Engineering
Physics,MATH,82,15,Arts
Physics,CS,28,9,Arts
Computer Science,CS,34,7,Engineering
Physics,CS,27,11,Engineering
Physics,PHYS,86,8,Engineering
Mathematics,MATH,50,19,Science
Computer Science,CS,59,11,Engineering
Computer Science,MATH,72,6,Arts
Physics,PHYS,44,8,Science
Computer Science,PHYS,43,13,Engineering
Mathematics,PHYS,26,12,Engineering
Computer Science,PHYS,51,18,Arts
Computer Science,CS,64,12,Engineering
Computer Science,PHYS,73,16,Arts
Computer Science,CS,61,17,Science
Mathematics,MATH,93,14,Science
Computer Science,MATH,38,11,Engineering
Physics,MATH,33,14,Science
Mathematics,PHYS,64,14,Science
Computer Science,CS,64,10,Science
Physics,CS,43,6,Arts
Computer Science,CS,82,19,Arts
Physics,CS,47,20,Engineering
Computer Science,CS,65,18,Arts
Physics,PHYS,90,20,Arts
Physics,PHYS,90,6,Science
Computer Science,MATH,65,19,Engineering
Computer Science,PHYS,83,18,Arts
Mathematics,PHYS,70,16,Science
Computer Science,MATH,88,6,Science
Mathematics,PHYS,56,20,Engineering
Physics,MATH,72,11,Science
Computer Science,MATH,31,15,Engineering
Computer Science,MATH,71,20,Engineering
Mathematics,CS,75,12,Arts
Mathematics,CS,79,9,Engineering
Computer Science,MATH,81,14,Engineering
Physics,PHYS,37,12,Engineering
Mathematics,PHYS,39,10,Engineering
Computer Science,MATH,83,9,Science
Mathematics,PHYS,24,14,Science
Computer Science,PHYS,43,9,Engineering
Computer Science,CS,37,9,Engineering
Mathematics,MATH,38,14,Arts
Computer Science,MATH,71,18,Engineering
Mathematics,CS,72,14,Arts
Mathematics,CS,84,15,Engineering
Physics,CS,58,11,Arts
Mathematics,MATH,99,20,Arts
Mathematics,CS,68,6,Science
Physics,CS,61,10,Engineering
Computer Science,PHYS,28,7,Arts
Physics,PHYS,32,16,Engineering
Computer Science,PHYS,46,10,Arts
Physics,MATH,40,15,Arts
Computer Science,MATH,27,8,Arts
Computer Science,CS,63,12,Arts
Computer Science,CS,93,7,Arts
Computer Science,PHYS,86,15,Arts
Mathematics,PHYS,59,16,Arts
Computer Science,MATH,33,15,Engineering
Physics,PHYS,89,13,Engineering
Mathematics,PHYS,87,20,Arts
Physics,PHYS,83,17,Arts
Mathematics,MATH,76,17,Science
Mathematics,CS,59,8,Engineering
Mathematics,PHYS,68,6,Arts
Physics,MATH,20,19,Engineering
Physics,PHYS,82,14,Science
Physics,MATH,83,11,Science
Computer Science,CS,39,10,Engineering
Mathematics,MATH,33,18,Science
Computer Science,PHYS,23,18,Engineering
Mathematics,PHYS,87,16,Engineering
Mathematics,PHYS,61,9,Engineering
Computer Science,PHYS,36,9,Arts
Computer Science,PHYS,80,14,Science
Computer Science,PHYS,87,7,Engineering
Physics,MATH,49,16,Arts
Physics,PHYS,59,12,Engineering
Computer Science,PHYS,29,12,Science
Physics,MATH,63,14,Science
Mathematics,MATH,30,20,Arts
Physics,PHYS,70,16,Science
Computer Science,CS,72,8,Engineering
Mathematics,CS,54,20,Science
Physics,CS,43,20,Arts
Computer Science,PHYS,74,15,Science
Mathematics,PHYS,84,13,Science
Mathematics,PHYS,76,14,Science
Computer Science,CS,45,12,Engineering
Mathematics,MATH,75,7,Engineering
Computer Science,MATH,56,20,Science
Mathematics,CS,49,8,Arts
Computer Science,PHYS,53,9,Science
Physics,PHYS,32,8,Arts
Mathematics,CS,38,9,Engineering
Physics,MATH,33,17,Engineering
Computer Science,MATH,85,19,Science
Mathematics,PHYS,29,9,Science
Physics,PHYS,33,20,Engineering
Mathematics,CS,46,13,Arts
Physics,CS,82,8,Science
Physics,PHYS,71,6,Engineering
Computer Science,CS,26,18,Arts
Computer Science,MATH,65,6,Science
Computer Science,PHYS,53,14,Arts
Physics,PHYS,29,19,Science
Mathematics,CS,80,17,Science
Physics,MATH,77,15,Science
Physics,PHYS,59,19,Science
Physics,PHYS,75,17,Engineering
Computer Science,MATH,54,17,Arts
Physics,CS,58,9,Arts
Computer Science,MATH,97,15,Engineering
Mathematics,MATH,79,20,Science
Physics,CS,87,9,Engineering
Computer Science,MATH,82,15,Engineering
Mathematics,PHYS,61,9,Arts
Physics,CS,86,12,Science
Mathematics,PHYS,93,5,Engineering
Mathematics,PHYS,92,11,Engineering
Mathematics,PHYS,29,11,Engineering
Mathematics,CS,55,18,Science
Computer Science,PHYS,36,11,Arts
Physics,CS,65,5,Arts
Physics,MATH,49,18,Arts
Mathematics,MATH,68,16,Arts
Physics,MATH,100,20,Engineering
Mathematics,CS,43,13,Arts
Mathematics,MATH,54,12,Arts
Computer Science,PHYS,20,12,Arts
Physics,MATH,54,6,Engineering
Mathematics,CS,37,11,Engineering
Physics,CS,39,7,Science
Mathematics,MATH,61,6,Arts
Computer Science,CS,23,11,Engineering
Computer Science,PHYS,53,11,Engineering
Physics,PHYS,48,9,Arts
Mathematics,CS,62,16,Arts
Physics,PHYS,66,20,Engineering
Computer Science,CS,63,9,Arts
Computer Science,CS,21,6,Science
Mathematics,CS,72,7,Science
Computer Science,MATH,49,5,Science
Computer Science,CS,83,10,Engineering
Mathematics,MATH,26,8,Science
Computer Science,CS,64,8,Science
Mathematics,MATH,25,18,Science
Physics,MATH,23,19,Science
Physics,PHYS,35,17,Arts
Mathematics,MATH,50,10,Arts
Mathematics,CS,39,14,Engineering
Physics,CS,76,15,Science
Computer Science,MATH,54,17,Arts
Physics,MATH,82,10,Science
Computer Science,MATH,47,7,Science
Mathematics,MATH,67,6,Engineering
Computer Science,CS,29,17,Engineering
Mathematics,PHYS,46,17,Science
Physics,MATH,21,8,Arts
Mathematics,PHYS,22,5,Science
Physics,MATH,37,9,Science
Physics,PHYS,51,7,Science
Computer Science,MATH,56,11,Science
Physics,PHYS,26,14,Arts
Mathematics,CS,37,14,Engineering
Computer Science,MATH,97,14,Science
Mathematics,MATH,46,18,Arts
Mathematics,MATH,30,16,Engineering
Physics,PHYS,67,6,Arts
Mathematics,PHYS,70,12,Arts
Computer Science,MATH,20,9,Engineering
Computer Science,MATH,71,17,Engineering
Mathematics,MATH,70,7,Engineering
Physics,PHYS,52,8,Engineering
Physics,MATH,69,12,Arts
Mathematics,PHYS,50,13,Engineering
Mathematics,MATH,67,17,Arts
Computer Science,MATH,63,10,Arts
Computer Science,PHYS,93,9,Arts
Physics,CS,51,13,Science
Computer Science,MATH,82,7,Engineering
Computer Science,MATH,49,17,Engineering
Computer Science,MATH,25,15,Science
Physics,MATH,92,9,Arts
Computer Science,PHYS,86,11,Arts
Mathematics,PHYS,47,14,Arts
Physics,MATH,66,7,Arts
Mathematics,PHYS,44,14,Arts
Mathematics,PHYS,57,10,Science
Computer Science,CS,73,8,Science
Computer Science,CS,26,12,Arts
Mathematics,MATH,82,19,Science
Computer Science,CS,96,10,Arts
Computer Science,CS,57,20,Arts
Physics,CS,89,18,Science
Physics,PHYS,54,18,Science
Physics,MATH,22,19,Science
Computer Science,CS,91,7,Engineering
Mathematics,CS,81,15,Science
Mathematics,MATH,96,16,Science
Mathematics,MATH,83,20,Science
Physics,CS,86,7,Engineering
Physics,CS,75,5,Arts
Physics,MATH,35,19,Science
Physics,MATH,40,5,Arts
Computer Science,MATH,72,10,Science
Physics,CS,39,7,Engineering
Mathematics,CS,27,10,Engineering
Mathematics,PHYS,45,16,Arts
Physics,MATH,65,10,Science
Mathematics,CS,96,13,Science
Physics,CS,51,12,Arts
Physics,MATH,66,6,Science
Mathematics,PHYS,85,10,Arts
Mathematics,PHYS,50,12,Arts
Physics,CS,83,14,Engineering
Physics,PHYS,100,11,Engineering
Mathematics,PHYS,75,9,Arts
Physics,PHYS,66,17,Arts
Mathematics,PHYS,23,7,Science
Physics,PHYS,90,15,Arts
Mathematics,CS,57,9,Science
Physics,CS,58,14,Engineering
Computer Science,CS,58,9,Engineering
Mathematics,CS,100,20,Engineering
Computer Science,MATH,77,14,Science
Physics,PHYS,100,11,Engineering
Physics,PHYS,43,10,Science
Mathematics,CS,47,7,Engineering
Physics,CS,82,6,Engineering
Computer Science,PHYS,41,11,Science
Physics,PHYS,65,20,Engineering
Mathematics,MATH,89,17,Arts
Physics,MATH,95,8,Engineering
Physics,PHYS,84,19,Science
Computer Science,PHYS,49,18,Science
Computer Science,MATH,49,11,Science
Physics,MATH,95,12,Engineering
Mathematics,MATH,74,5,Engineering
Mathematics,MATH,47,9,Arts
Computer Science,PHYS,59,19,Arts
Computer Science,CS,86,9,Science
Computer Science,MATH,40,20,Engineering
Mathematics,PHYS,42,20,Arts
Mathematics,MATH,58,6,Science
Physics,PHYS,51,17,Science
Computer Science,PHYS,29,10,Engineering
Mathematics,PHYS,20,7,Science
Computer Science,CS,36,18,Engineering
Physics,CS,92,19,Engineering
Physics,MATH,35,5,Science
Computer Science,PHYS,97,19,Arts
Computer Science,CS,57,11,Engineering
Computer Science,CS,52,9,Arts
Computer Science,PHYS,81,14,Science
Mathematics,CS,33,19,Engineering
Physics,PHYS,30,6,Engineering
Mathematics,PHYS,78,17,Arts
Mathematics,CS,40,17,Engineering
Physics,PHYS,53,15,Arts
Physics,CS,84,8,Science
Mathematics,CS,42,18,Science
Physics,PHYS,94,10,Engineering
Mathematics,MATH,20,8,Arts
Physics,PHYS,84,16,Science
Physics,MATH,78,11,Engineering
Mathematics,MATH,93,8,Engineering
Computer Science,PHYS,72,12,Arts
Physics,MATH,71,9,Engineering
Physics,MATH,39,9,Engineering
Mathematics,PHYS,34,18,Arts
Mathematics,PHYS,62,8,Science
Computer Science,CS,21,5,Science
Physics,PHYS,90,9,Engineering
Physics,MATH,23,10,Arts
Computer Science,MATH,76,13,Engineering
Mathematics,MATH,91,10,Science
Computer Science,CS,80,17,Engineering
Mathematics,CS,93,14,Engineering
Mathematics,MATH,89,19,Arts
Physics,CS,31,11,Engineering
Mathematics,PHYS,64,13,Science
Physics,CS,42,20,Engineering
Physics,PHYS,24,9,Science
Mathematics,CS,47,8,Arts
Computer Science,MATH,58,8,Science
Computer Science,PHYS,60,12,Engineering
Mathematics,CS,40,13,Science
Mathematics,MATH,56,8,Arts
Physics,PHYS,47,9,Engineering
Computer Science,MATH,99,11,Engineering
Mathematics,CS,67,13,Engineering
Physics,MATH,66,7,Science
Physics,CS,85,18,Science
Computer Science,CS,48,12,Arts
Computer Science,CS,90,14,Science
Physics,PHYS,78,13,Science
Physics,CS,33,18,Science
Computer Science,MATH,98,15,Science
Physics,CS,36,16,Science
Computer Science,CS,45,7,Arts
Physics,CS,26,20,Science
Physics,PHYS,46,6,Arts
Physics,MATH,77,7,Science
Physics,MATH,35,7,Science
Computer Science,MATH,26,8,Science
Computer Science,CS,45,15,Science
Physics,CS,77,9,Arts
Mathematics,PHYS,57,12,Science
Computer Science,PHYS,43,14,Engineering
Computer Science,CS,92,7,Arts
Computer Science,PHYS,79,16,Arts
Computer Science,PHYS,89,11,Engineering
Mathematics,MATH,82,19,Science
Mathematics,MATH,63,7,Arts
Mathematics,MATH,93,17,Engineering
Computer Science,CS,43,7,Science
Mathematics,MATH,60,10,Engineering
Computer Science,CS,51,19,Engineering
Computer Science,PHYS,74,12,Engineering
Mathematics,CS,38,7,Engineering
Physics,MATH,78,20,Arts
Computer Science,PHYS,95,8,Arts
Computer Science,PHYS,82,16,Engineering
Physics,PHYS,68,6,Engineering
Mathematics,PHYS,24,13,Engineering
Physics,MATH,90,14,Science
Mathematics,MATH,94,17,Arts
Physics,CS,60,15,Engineering
Mathematics,CS,70,15,Engineering
Physics,MATH,47,20,Engineering
Computer Science,PHYS,29,12,Engineering
Physics,PHYS,39,16,Engineering
Computer Science,MATH,64,5,Engineering
Physics,CS,44,14,Engineering
Mathematics,MATH,25,13,Engineering
Mathematics,MATH,29,20,Engineering
Physics,PHYS,91,18,Arts
Computer Science,MATH,74,6,Arts
Mathematics,CS,98,10,Engineering
Computer Science,PHYS,62,13,Science
Mathematics,MATH,92,14,Science
Mathematics,CS,48,15,Arts
Computer Science,PHYS,61,8,Science
Mathematics,CS,87,14,Science
Computer Science,PHYS,39,14,Arts
Computer Science,PHYS,36,16,Arts
Mathematics,MATH,34,14,Arts
Mathematics,MATH,88,14,Arts
Mathematics,CS,20,5,Arts
Computer Science,PHYS,53,5,Arts
Physics,MATH,22,19,Science
Physics,PHYS,74,11,Arts
Computer Science,MATH,93,13,Engineering
Mathematics,MATH,37,8,Arts
Mathematics,PHYS,73,14,Engineering
Mathematics,PHYS,48,10,Arts
Physics,CS,51,16,Engineering
Physics,MATH,76,11,Engineering
Computer Science,MATH,76,7,Arts
Computer Science,MATH,30,14,Engineering
Mathematics,MATH,83,19,Arts
Physics,MATH,21,8,Arts
Mathematics,PHYS,82,10,Arts
Physics,PHYS,66,13,Science
Mathematics,PHYS,81,11,Engineering
Computer Science,MATH,40,15,Arts
Mathematics,MATH,66,10,Science
Mathematics,MATH,60,13,Science
Computer Science,PHYS,81,14,Arts
Mathematics,PHYS,89,17,Engineering
Computer Science,PHYS,65,7,Science
Physics,MATH,82,13,Arts
Physics,MATH,89,20,Science
Computer Science,PHYS,82,16,Engineering
Mathematics,MATH,99,9,Arts
Computer Science,MATH,44,17,Arts
Physics,CS,82,11,Science
Mathematics,PHYS,53,14,Engineering
Mathematics,CS,84,19,Engineering
Physics,MATH,68,19,Engineering
Physics,PHYS,47,11,Arts
Physics,MATH,50,15,Science
Mathematics,MATH,44,13,Arts
Physics,CS,53,11,Science
Computer Science,CS,72,13,Engineering
Mathematics,PHYS,74,14,Engineering
Physics,MATH,79,15,Science
Physics,MATH,49,14,Science
Physics,PHYS,82,18,Science
Mathematics,PHYS,83,5,Arts
Computer Science,PHYS,49,19,Science
Computer Science,MATH,60,12,Arts
Mathematics,MATH,31,15,Engineering
Mathematics,PHYS,75,17,Science
Mathematics,PHYS,100,6,Arts
Physics,CS,31,17,Science
Physics,CS,61,16,Engineering
Physics,MATH,64,16,Science
Physics,MATH,98,17,Engineering
Physics,CS,56,12,Science
Computer Science,PHYS,82,6,Engineering
Physics,PHYS,99,16,Science
Physics,PHYS,84,19,Arts
Computer Science,CS,53,14,Engineering
Physics,PHYS,25,20,Science
Mathematics,CS,44,19,Engineering
Physics,CS,71,16,Arts
Computer Science,MATH,66,14,Arts
Computer Science,MATH,76,16,Arts
Physics,MATH,21,11,Engineering
Physics,PHYS,22,15,Arts
Computer Science,CS,74,16,Engineering
